link,word
./data/macroset/en/clips/mutual/common_voice_en_19672047.opus,mutual
./data/macroset/en/clips/mutual/common_voice_en_22295526.opus,mutual
./data/macroset/en/clips/mutual/common_voice_en_18731215.opus,mutual
./data/macroset/en/clips/mutual/common_voice_en_22377190.opus,mutual
./data/macroset/en/clips/cover/common_voice_en_19827553.opus,cover
./data/macroset/en/clips/cover/common_voice_en_133544.opus,cover
./data/macroset/en/clips/cover/common_voice_en_18982837.opus,cover
./data/macroset/en/clips/cover/common_voice_en_20173657.opus,cover
./data/macroset/en/clips/cover/common_voice_en_20365791.opus,cover
./data/macroset/en/clips/northeastern/common_voice_en_20311574.opus,northeastern
./data/macroset/en/clips/northeastern/common_voice_en_19824729.opus,northeastern
./data/macroset/en/clips/northeastern/common_voice_en_19785994.opus,northeastern
./data/macroset/en/clips/northeastern/common_voice_en_22062390.opus,northeastern
./data/macroset/en/clips/northeastern/common_voice_en_20257405.opus,northeastern
./data/macroset/en/clips/commissioners/common_voice_en_20961248.opus,commissioners
./data/macroset/en/clips/commissioners/common_voice_en_20186184.opus,commissioners
./data/macroset/en/clips/commissioners/common_voice_en_19651071.opus,commissioners
./data/macroset/en/clips/commissioners/common_voice_en_19825559.opus,commissioners
./data/macroset/en/clips/commissioners/common_voice_en_20715300.opus,commissioners
./data/macroset/en/clips/foremost/common_voice_en_20920569.opus,foremost
./data/macroset/en/clips/foremost/common_voice_en_19123449.opus,foremost
./data/macroset/en/clips/foremost/common_voice_en_22049956.opus,foremost
./data/macroset/en/clips/foremost/common_voice_en_20440368.opus,foremost
./data/macroset/en/clips/foremost/common_voice_en_22439476.opus,foremost
./data/macroset/en/clips/dalton/common_voice_en_21264946.opus,dalton
./data/macroset/en/clips/dalton/common_voice_en_20050384.opus,dalton
./data/macroset/en/clips/dalton/common_voice_en_20043673.opus,dalton
./data/macroset/en/clips/dalton/common_voice_en_22252751.opus,dalton
./data/macroset/en/clips/dalton/common_voice_en_22463981.opus,dalton
./data/macroset/en/clips/equator/common_voice_en_17252829.opus,equator
./data/macroset/en/clips/equator/common_voice_en_588861.opus,equator
./data/macroset/en/clips/equator/common_voice_en_32144.opus,equator
./data/macroset/en/clips/equator/common_voice_en_20951725.opus,equator
./data/macroset/en/clips/equator/common_voice_en_17267285.opus,equator
./data/macroset/en/clips/irving/common_voice_en_19677116.opus,irving
./data/macroset/en/clips/irving/common_voice_en_19531795.opus,irving
./data/macroset/en/clips/irving/common_voice_en_20493879.opus,irving
./data/macroset/en/clips/irving/common_voice_en_21345581.opus,irving
./data/macroset/en/clips/irving/common_voice_en_19469912.opus,irving
./data/macroset/en/clips/abandons/common_voice_en_621100.opus,abandons
./data/macroset/en/clips/abandons/common_voice_en_34845.opus,abandons
./data/macroset/en/clips/abandons/common_voice_en_637686.opus,abandons
./data/macroset/en/clips/abandons/common_voice_en_600364.opus,abandons
./data/macroset/en/clips/abandons/common_voice_en_167787.opus,abandons
./data/macroset/en/clips/business/common_voice_en_582165.opus,business
./data/macroset/en/clips/business/common_voice_en_20907217.opus,business
./data/macroset/en/clips/business/common_voice_en_22014532.opus,business
./data/macroset/en/clips/business/common_voice_en_686769.opus,business
./data/macroset/en/clips/business/common_voice_en_22351284.opus,business
./data/macroset/en/clips/waves/common_voice_en_577264.opus,waves
./data/macroset/en/clips/waves/common_voice_en_17753913.opus,waves
./data/macroset/en/clips/waves/common_voice_en_85330.opus,waves
./data/macroset/en/clips/waves/common_voice_en_19655169.opus,waves
./data/macroset/en/clips/waves/common_voice_en_20457492.opus,waves
./data/macroset/en/clips/begins/common_voice_en_19983291.opus,begins
./data/macroset/en/clips/begins/common_voice_en_20852860.opus,begins
./data/macroset/en/clips/begins/common_voice_en_39891.opus,begins
./data/macroset/en/clips/begins/common_voice_en_577965.opus,begins
./data/macroset/en/clips/begins/common_voice_en_597808.opus,begins
./data/macroset/en/clips/perry/common_voice_en_20646149.opus,perry
./data/macroset/en/clips/perry/common_voice_en_20894011.opus,perry
./data/macroset/en/clips/perry/common_voice_en_21364985.opus,perry
./data/macroset/en/clips/perry/common_voice_en_22354474.opus,perry
./data/macroset/en/clips/perry/common_voice_en_19721122.opus,perry
./data/macroset/en/clips/beasts/common_voice_en_19724768.opus,beasts
./data/macroset/en/clips/beasts/common_voice_en_18057870.opus,beasts
./data/macroset/en/clips/beasts/common_voice_en_22307893.opus,beasts
./data/macroset/en/clips/beasts/common_voice_en_17266069.opus,beasts
./data/macroset/en/clips/beasts/common_voice_en_17888205.opus,beasts
./data/macroset/en/clips/influenced/common_voice_en_19982236.opus,influenced
./data/macroset/en/clips/influenced/common_voice_en_21852008.opus,influenced
./data/macroset/en/clips/influenced/common_voice_en_20575235.opus,influenced
./data/macroset/en/clips/influenced/common_voice_en_22144814.opus,influenced
./data/macroset/en/clips/influenced/common_voice_en_22047244.opus,influenced
./data/macroset/en/clips/needed/common_voice_en_17556728.opus,needed
./data/macroset/en/clips/needed/common_voice_en_19532872.opus,needed
./data/macroset/en/clips/needed/common_voice_en_21304134.opus,needed
./data/macroset/en/clips/needed/common_voice_en_572429.opus,needed
./data/macroset/en/clips/needed/common_voice_en_560988.opus,needed
./data/macroset/en/clips/rapper/common_voice_en_47199.opus,rapper
./data/macroset/en/clips/rapper/common_voice_en_20715325.opus,rapper
./data/macroset/en/clips/rapper/common_voice_en_19725189.opus,rapper
./data/macroset/en/clips/rapper/common_voice_en_21798230.opus,rapper
./data/macroset/en/clips/rapper/common_voice_en_19596547.opus,rapper
./data/macroset/en/clips/god/common_voice_en_18148992.opus,god
./data/macroset/en/clips/god/common_voice_en_643792.opus,god
./data/macroset/en/clips/god/common_voice_en_19091993.opus,god
./data/macroset/en/clips/god/common_voice_en_20919355.opus,god
./data/macroset/en/clips/god/common_voice_en_17982309.opus,god
./data/macroset/en/clips/motivate/common_voice_en_29231.opus,motivate
./data/macroset/en/clips/motivate/common_voice_en_19956.opus,motivate
./data/macroset/en/clips/motivate/common_voice_en_641350.opus,motivate
./data/macroset/en/clips/motivate/common_voice_en_622465.opus,motivate
./data/macroset/en/clips/motivate/common_voice_en_569959.opus,motivate
./data/macroset/en/clips/lost/common_voice_en_19159589.opus,lost
./data/macroset/en/clips/lost/common_voice_en_19500481.opus,lost
./data/macroset/en/clips/lost/common_voice_en_20039098.opus,lost
./data/macroset/en/clips/lost/common_voice_en_21644370.opus,lost
./data/macroset/en/clips/lost/common_voice_en_6635541.opus,lost
./data/macroset/en/clips/federal/common_voice_en_19760682.opus,federal
./data/macroset/en/clips/federal/common_voice_en_21692551.opus,federal
./data/macroset/en/clips/federal/common_voice_en_21927585.opus,federal
./data/macroset/en/clips/federal/common_voice_en_19194500.opus,federal
./data/macroset/en/clips/federal/common_voice_en_692518.opus,federal
./data/macroset/en/clips/admission/common_voice_en_19963858.opus,admission
./data/macroset/en/clips/admission/common_voice_en_2322855.opus,admission
./data/macroset/en/clips/admission/common_voice_en_18917427.opus,admission
./data/macroset/en/clips/admission/common_voice_en_20043172.opus,admission
./data/macroset/en/clips/admission/common_voice_en_21897107.opus,admission
./data/macroset/en/clips/bump/common_voice_en_215833.opus,bump
./data/macroset/en/clips/bump/common_voice_en_163478.opus,bump
./data/macroset/en/clips/bump/common_voice_en_22206193.opus,bump
./data/macroset/en/clips/bump/common_voice_en_671090.opus,bump
./data/macroset/en/clips/bump/common_voice_en_18079336.opus,bump
./data/macroset/en/clips/hookahs/common_voice_en_556728.opus,hookahs
./data/macroset/en/clips/hookahs/common_voice_en_67753.opus,hookahs
./data/macroset/en/clips/hookahs/common_voice_en_81492.opus,hookahs
./data/macroset/en/clips/hookahs/common_voice_en_511015.opus,hookahs
./data/macroset/en/clips/hookahs/common_voice_en_110592.opus,hookahs
./data/macroset/en/clips/foolish/common_voice_en_18645533.opus,foolish
./data/macroset/en/clips/foolish/common_voice_en_17910781.opus,foolish
./data/macroset/en/clips/foolish/common_voice_en_18502403.opus,foolish
./data/macroset/en/clips/foolish/common_voice_en_492757.opus,foolish
./data/macroset/en/clips/foolish/common_voice_en_18472383.opus,foolish
./data/macroset/en/clips/bundle/common_voice_en_61207.opus,bundle
./data/macroset/en/clips/bundle/common_voice_en_18924567.opus,bundle
./data/macroset/en/clips/bundle/common_voice_en_171287.opus,bundle
./data/macroset/en/clips/bundle/common_voice_en_19672472.opus,bundle
./data/macroset/en/clips/bundle/common_voice_en_65935.opus,bundle
./data/macroset/en/clips/colossal/common_voice_en_627995.opus,colossal
./data/macroset/en/clips/colossal/common_voice_en_69190.opus,colossal
./data/macroset/en/clips/colossal/common_voice_en_167132.opus,colossal
./data/macroset/en/clips/colossal/common_voice_en_171852.opus,colossal
./data/macroset/en/clips/colossal/common_voice_en_211288.opus,colossal
./data/macroset/en/clips/target/common_voice_en_18245110.opus,target
./data/macroset/en/clips/target/common_voice_en_21829013.opus,target
./data/macroset/en/clips/target/common_voice_en_450668.opus,target
./data/macroset/en/clips/target/common_voice_en_628318.opus,target
./data/macroset/en/clips/target/common_voice_en_18986876.opus,target
./data/macroset/en/clips/fuse/common_voice_en_17268758.opus,fuse
./data/macroset/en/clips/fuse/common_voice_en_17562014.opus,fuse
./data/macroset/en/clips/fuse/common_voice_en_17880585.opus,fuse
./data/macroset/en/clips/fuse/common_voice_en_17288776.opus,fuse
./data/macroset/en/clips/fuse/common_voice_en_28980.opus,fuse
./data/macroset/en/clips/organizing/common_voice_en_22396563.opus,organizing
./data/macroset/en/clips/organizing/common_voice_en_18765590.opus,organizing
./data/macroset/en/clips/organizing/common_voice_en_20864284.opus,organizing
./data/macroset/en/clips/organizing/common_voice_en_22236337.opus,organizing
./data/macroset/en/clips/organizing/common_voice_en_20151565.opus,organizing
./data/macroset/en/clips/louise/common_voice_en_19908538.opus,louise
./data/macroset/en/clips/louise/common_voice_en_19231929.opus,louise
./data/macroset/en/clips/louise/common_voice_en_19953683.opus,louise
./data/macroset/en/clips/louise/common_voice_en_19841045.opus,louise
./data/macroset/en/clips/louise/common_voice_en_20924523.opus,louise
./data/macroset/en/clips/anglican/common_voice_en_22132965.opus,anglican
./data/macroset/en/clips/anglican/common_voice_en_19698547.opus,anglican
./data/macroset/en/clips/anglican/common_voice_en_20323603.opus,anglican
./data/macroset/en/clips/anglican/common_voice_en_20247794.opus,anglican
./data/macroset/en/clips/anglican/common_voice_en_19172816.opus,anglican
./data/macroset/en/clips/emma/common_voice_en_68180.opus,emma
./data/macroset/en/clips/emma/common_voice_en_215899.opus,emma
./data/macroset/en/clips/emma/common_voice_en_602237.opus,emma
./data/macroset/en/clips/emma/common_voice_en_216869.opus,emma
./data/macroset/en/clips/emma/common_voice_en_18515771.opus,emma
./data/macroset/en/clips/pondered/common_voice_en_556816.opus,pondered
./data/macroset/en/clips/pondered/common_voice_en_164784.opus,pondered
./data/macroset/en/clips/pondered/common_voice_en_18090819.opus,pondered
./data/macroset/en/clips/pondered/common_voice_en_570678.opus,pondered
./data/macroset/en/clips/pondered/common_voice_en_490036.opus,pondered
./data/macroset/en/clips/rose/common_voice_en_185893.opus,rose
./data/macroset/en/clips/rose/common_voice_en_627737.opus,rose
./data/macroset/en/clips/rose/common_voice_en_19765010.opus,rose
./data/macroset/en/clips/rose/common_voice_en_597879.opus,rose
./data/macroset/en/clips/rose/common_voice_en_642180.opus,rose
./data/macroset/en/clips/attention/common_voice_en_93040.opus,attention
./data/macroset/en/clips/attention/common_voice_en_42106.opus,attention
./data/macroset/en/clips/attention/common_voice_en_20299589.opus,attention
./data/macroset/en/clips/attention/common_voice_en_630942.opus,attention
./data/macroset/en/clips/attention/common_voice_en_20246888.opus,attention
./data/macroset/en/clips/rotation/common_voice_en_20952353.opus,rotation
./data/macroset/en/clips/rotation/common_voice_en_45130.opus,rotation
./data/macroset/en/clips/rotation/common_voice_en_18960670.opus,rotation
./data/macroset/en/clips/rotation/common_voice_en_688902.opus,rotation
./data/macroset/en/clips/rotation/common_voice_en_20433418.opus,rotation
./data/macroset/en/clips/diagnosed/common_voice_en_20093600.opus,diagnosed
./data/macroset/en/clips/diagnosed/common_voice_en_19783356.opus,diagnosed
./data/macroset/en/clips/diagnosed/common_voice_en_19578823.opus,diagnosed
./data/macroset/en/clips/diagnosed/common_voice_en_19181835.opus,diagnosed
./data/macroset/en/clips/diagnosed/common_voice_en_21080014.opus,diagnosed
./data/macroset/en/clips/predominant/common_voice_en_207283.opus,predominant
./data/macroset/en/clips/predominant/common_voice_en_18869208.opus,predominant
./data/macroset/en/clips/predominant/common_voice_en_20304308.opus,predominant
./data/macroset/en/clips/predominant/common_voice_en_21656846.opus,predominant
./data/macroset/en/clips/predominant/common_voice_en_17876863.opus,predominant
./data/macroset/en/clips/floating/common_voice_en_559083.opus,floating
./data/macroset/en/clips/floating/common_voice_en_19001716.opus,floating
./data/macroset/en/clips/floating/common_voice_en_19320533.opus,floating
./data/macroset/en/clips/floating/common_voice_en_17957990.opus,floating
./data/macroset/en/clips/floating/common_voice_en_17717142.opus,floating
./data/macroset/en/clips/submit/common_voice_en_19861298.opus,submit
./data/macroset/en/clips/submit/common_voice_en_19466735.opus,submit
./data/macroset/en/clips/submit/common_voice_en_60405.opus,submit
./data/macroset/en/clips/submit/common_voice_en_19438958.opus,submit
./data/macroset/en/clips/submit/common_voice_en_18765395.opus,submit
./data/macroset/en/clips/therapy/common_voice_en_19028875.opus,therapy
./data/macroset/en/clips/therapy/common_voice_en_40289.opus,therapy
./data/macroset/en/clips/therapy/common_voice_en_20380268.opus,therapy
./data/macroset/en/clips/therapy/common_voice_en_22029930.opus,therapy
./data/macroset/en/clips/therapy/common_voice_en_19437505.opus,therapy
./data/macroset/en/clips/reduced/common_voice_en_17875104.opus,reduced
./data/macroset/en/clips/reduced/common_voice_en_19438627.opus,reduced
./data/macroset/en/clips/reduced/common_voice_en_19557724.opus,reduced
./data/macroset/en/clips/reduced/common_voice_en_20900360.opus,reduced
./data/macroset/en/clips/reduced/common_voice_en_22225912.opus,reduced
./data/macroset/en/clips/board/common_voice_en_19605976.opus,board
./data/macroset/en/clips/board/common_voice_en_20586630.opus,board
./data/macroset/en/clips/board/common_voice_en_22291473.opus,board
./data/macroset/en/clips/board/common_voice_en_21364667.opus,board
./data/macroset/en/clips/board/common_voice_en_20781251.opus,board
./data/macroset/en/clips/farms/common_voice_en_20103240.opus,farms
./data/macroset/en/clips/farms/common_voice_en_19666167.opus,farms
./data/macroset/en/clips/farms/common_voice_en_20031814.opus,farms
./data/macroset/en/clips/farms/common_voice_en_20304595.opus,farms
./data/macroset/en/clips/farms/common_voice_en_19718600.opus,farms
./data/macroset/en/clips/thames/common_voice_en_18890676.opus,thames
./data/macroset/en/clips/thames/common_voice_en_19097093.opus,thames
./data/macroset/en/clips/thames/common_voice_en_19747279.opus,thames
./data/macroset/en/clips/thames/common_voice_en_20144671.opus,thames
./data/macroset/en/clips/thames/common_voice_en_19688275.opus,thames
./data/macroset/en/clips/conversely/common_voice_en_18829330.opus,conversely
./data/macroset/en/clips/conversely/common_voice_en_18745151.opus,conversely
./data/macroset/en/clips/conversely/common_voice_en_20818660.opus,conversely
./data/macroset/en/clips/conversely/common_voice_en_19962703.opus,conversely
./data/macroset/en/clips/conversely/common_voice_en_19532567.opus,conversely
./data/macroset/en/clips/signing/common_voice_en_20896641.opus,signing
./data/macroset/en/clips/signing/common_voice_en_19428127.opus,signing
./data/macroset/en/clips/signing/common_voice_en_20650714.opus,signing
./data/macroset/en/clips/signing/common_voice_en_22009867.opus,signing
./data/macroset/en/clips/signing/common_voice_en_21656879.opus,signing
./data/macroset/en/clips/skid/common_voice_en_22195490.opus,skid
./data/macroset/en/clips/skid/common_voice_en_18134129.opus,skid
./data/macroset/en/clips/skid/common_voice_en_706923.opus,skid
./data/macroset/en/clips/skid/common_voice_en_428337.opus,skid
./data/macroset/en/clips/skid/common_voice_en_18104743.opus,skid
./data/macroset/en/clips/retreated/common_voice_en_19831938.opus,retreated
./data/macroset/en/clips/retreated/common_voice_en_19867761.opus,retreated
./data/macroset/en/clips/retreated/common_voice_en_19918222.opus,retreated
./data/macroset/en/clips/retreated/common_voice_en_19944160.opus,retreated
./data/macroset/en/clips/retreated/common_voice_en_19673640.opus,retreated
./data/macroset/en/clips/instantly/common_voice_en_19150681.opus,instantly
./data/macroset/en/clips/instantly/common_voice_en_22179626.opus,instantly
./data/macroset/en/clips/instantly/common_voice_en_679041.opus,instantly
./data/macroset/en/clips/instantly/common_voice_en_19900537.opus,instantly
./data/macroset/en/clips/instantly/common_voice_en_21095487.opus,instantly
./data/macroset/en/clips/opinions/common_voice_en_517976.opus,opinions
./data/macroset/en/clips/opinions/common_voice_en_581430.opus,opinions
./data/macroset/en/clips/opinions/common_voice_en_509061.opus,opinions
./data/macroset/en/clips/opinions/common_voice_en_19141880.opus,opinions
./data/macroset/en/clips/opinions/common_voice_en_569979.opus,opinions
./data/macroset/en/clips/batsman/common_voice_en_21312387.opus,batsman
./data/macroset/en/clips/batsman/common_voice_en_20000217.opus,batsman
./data/macroset/en/clips/batsman/common_voice_en_22102096.opus,batsman
./data/macroset/en/clips/batsman/common_voice_en_21705149.opus,batsman
./data/macroset/en/clips/batsman/common_voice_en_22047601.opus,batsman
./data/macroset/en/clips/wealth/common_voice_en_18214894.opus,wealth
./data/macroset/en/clips/wealth/common_voice_en_20818813.opus,wealth
./data/macroset/en/clips/wealth/common_voice_en_45721.opus,wealth
./data/macroset/en/clips/wealth/common_voice_en_548991.opus,wealth
./data/macroset/en/clips/wealth/common_voice_en_554779.opus,wealth
./data/macroset/en/clips/grammar/common_voice_en_668239.opus,grammar
./data/macroset/en/clips/grammar/common_voice_en_493918.opus,grammar
./data/macroset/en/clips/grammar/common_voice_en_21021158.opus,grammar
./data/macroset/en/clips/grammar/common_voice_en_20387075.opus,grammar
./data/macroset/en/clips/grammar/common_voice_en_19468337.opus,grammar
./data/macroset/en/clips/ascertain/common_voice_en_649995.opus,ascertain
./data/macroset/en/clips/ascertain/common_voice_en_480710.opus,ascertain
./data/macroset/en/clips/ascertain/common_voice_en_422558.opus,ascertain
./data/macroset/en/clips/ascertain/common_voice_en_476752.opus,ascertain
./data/macroset/en/clips/ascertain/common_voice_en_565121.opus,ascertain
./data/macroset/en/clips/restores/common_voice_en_18524049.opus,restores
./data/macroset/en/clips/restores/common_voice_en_18139499.opus,restores
./data/macroset/en/clips/restores/common_voice_en_17848397.opus,restores
./data/macroset/en/clips/restores/common_voice_en_19476660.opus,restores
./data/macroset/en/clips/restores/common_voice_en_17832133.opus,restores
./data/macroset/en/clips/liam/common_voice_en_19972676.opus,liam
./data/macroset/en/clips/liam/common_voice_en_1948749.opus,liam
./data/macroset/en/clips/liam/common_voice_en_8750387.opus,liam
./data/macroset/en/clips/liam/common_voice_en_20020886.opus,liam
./data/macroset/en/clips/liam/common_voice_en_17764186.opus,liam
./data/macroset/en/clips/sounded/common_voice_en_565550.opus,sounded
./data/macroset/en/clips/sounded/common_voice_en_183094.opus,sounded
./data/macroset/en/clips/sounded/common_voice_en_94845.opus,sounded
./data/macroset/en/clips/sounded/common_voice_en_612436.opus,sounded
./data/macroset/en/clips/sounded/common_voice_en_36603.opus,sounded
./data/macroset/en/clips/mules/common_voice_en_17371821.opus,mules
./data/macroset/en/clips/mules/common_voice_en_20091007.opus,mules
./data/macroset/en/clips/mules/common_voice_en_18052200.opus,mules
./data/macroset/en/clips/mules/common_voice_en_18766825.opus,mules
./data/macroset/en/clips/mules/common_voice_en_575811.opus,mules
./data/macroset/en/clips/shoelace/common_voice_en_18263692.opus,shoelace
./data/macroset/en/clips/shoelace/common_voice_en_18043712.opus,shoelace
./data/macroset/en/clips/shoelace/common_voice_en_18134168.opus,shoelace
./data/macroset/en/clips/shoelace/common_voice_en_18253484.opus,shoelace
./data/macroset/en/clips/shoelace/common_voice_en_18255867.opus,shoelace
./data/macroset/en/clips/heels/common_voice_en_444811.opus,heels
./data/macroset/en/clips/heels/common_voice_en_211483.opus,heels
./data/macroset/en/clips/heels/common_voice_en_641829.opus,heels
./data/macroset/en/clips/heels/common_voice_en_218171.opus,heels
./data/macroset/en/clips/heels/common_voice_en_170851.opus,heels
./data/macroset/en/clips/cannot/common_voice_en_17527342.opus,cannot
./data/macroset/en/clips/cannot/common_voice_en_517306.opus,cannot
./data/macroset/en/clips/cannot/common_voice_en_18681920.opus,cannot
./data/macroset/en/clips/cannot/common_voice_en_18966912.opus,cannot
./data/macroset/en/clips/cannot/common_voice_en_20829169.opus,cannot
./data/macroset/en/clips/formation/common_voice_en_18942455.opus,formation
./data/macroset/en/clips/formation/common_voice_en_672730.opus,formation
./data/macroset/en/clips/formation/common_voice_en_21681463.opus,formation
./data/macroset/en/clips/formation/common_voice_en_19723993.opus,formation
./data/macroset/en/clips/formation/common_voice_en_21091581.opus,formation
./data/macroset/en/clips/frightening/common_voice_en_621521.opus,frightening
./data/macroset/en/clips/frightening/common_voice_en_687913.opus,frightening
./data/macroset/en/clips/frightening/common_voice_en_502478.opus,frightening
./data/macroset/en/clips/frightening/common_voice_en_206648.opus,frightening
./data/macroset/en/clips/frightening/common_voice_en_20416353.opus,frightening
./data/macroset/en/clips/lullaby/common_voice_en_536992.opus,lullaby
./data/macroset/en/clips/lullaby/common_voice_en_19451771.opus,lullaby
./data/macroset/en/clips/lullaby/common_voice_en_21637023.opus,lullaby
./data/macroset/en/clips/lullaby/common_voice_en_17286339.opus,lullaby
./data/macroset/en/clips/lullaby/common_voice_en_17965681.opus,lullaby
./data/macroset/en/clips/pierre/common_voice_en_20428303.opus,pierre
./data/macroset/en/clips/pierre/common_voice_en_21795924.opus,pierre
./data/macroset/en/clips/pierre/common_voice_en_18510821.opus,pierre
./data/macroset/en/clips/pierre/common_voice_en_18419201.opus,pierre
./data/macroset/en/clips/pierre/common_voice_en_18515739.opus,pierre
./data/macroset/en/clips/lifestyle/common_voice_en_19136816.opus,lifestyle
./data/macroset/en/clips/lifestyle/common_voice_en_20016665.opus,lifestyle
./data/macroset/en/clips/lifestyle/common_voice_en_20807999.opus,lifestyle
./data/macroset/en/clips/lifestyle/common_voice_en_20259747.opus,lifestyle
./data/macroset/en/clips/lifestyle/common_voice_en_21247015.opus,lifestyle
./data/macroset/en/clips/worldwide/common_voice_en_22275604.opus,worldwide
./data/macroset/en/clips/worldwide/common_voice_en_20068859.opus,worldwide
./data/macroset/en/clips/worldwide/common_voice_en_20339755.opus,worldwide
./data/macroset/en/clips/worldwide/common_voice_en_18748865.opus,worldwide
./data/macroset/en/clips/worldwide/common_voice_en_20014863.opus,worldwide
./data/macroset/en/clips/generators/common_voice_en_22149599.opus,generators
./data/macroset/en/clips/generators/common_voice_en_17355247.opus,generators
./data/macroset/en/clips/generators/common_voice_en_17731224.opus,generators
./data/macroset/en/clips/generators/common_voice_en_21185297.opus,generators
./data/macroset/en/clips/generators/common_voice_en_18762090.opus,generators
./data/macroset/en/clips/geoffrey/common_voice_en_19389146.opus,geoffrey
./data/macroset/en/clips/geoffrey/common_voice_en_19908315.opus,geoffrey
./data/macroset/en/clips/geoffrey/common_voice_en_22091893.opus,geoffrey
./data/macroset/en/clips/geoffrey/common_voice_en_20698961.opus,geoffrey
./data/macroset/en/clips/geoffrey/common_voice_en_19474774.opus,geoffrey
./data/macroset/en/clips/hosting/common_voice_en_20225781.opus,hosting
./data/macroset/en/clips/hosting/common_voice_en_21332477.opus,hosting
./data/macroset/en/clips/hosting/common_voice_en_20681585.opus,hosting
./data/macroset/en/clips/hosting/common_voice_en_21330849.opus,hosting
./data/macroset/en/clips/hosting/common_voice_en_19438574.opus,hosting
./data/macroset/en/clips/learning/common_voice_en_618262.opus,learning
./data/macroset/en/clips/learning/common_voice_en_213779.opus,learning
./data/macroset/en/clips/learning/common_voice_en_20049848.opus,learning
./data/macroset/en/clips/learning/common_voice_en_573995.opus,learning
./data/macroset/en/clips/learning/common_voice_en_684639.opus,learning
./data/macroset/en/clips/examiner/common_voice_en_18154412.opus,examiner
./data/macroset/en/clips/examiner/common_voice_en_426099.opus,examiner
./data/macroset/en/clips/examiner/common_voice_en_19319395.opus,examiner
./data/macroset/en/clips/examiner/common_voice_en_647962.opus,examiner
./data/macroset/en/clips/examiner/common_voice_en_17807636.opus,examiner
./data/macroset/en/clips/mexican/common_voice_en_20289362.opus,mexican
./data/macroset/en/clips/mexican/common_voice_en_19050635__2.opus,mexican
./data/macroset/en/clips/mexican/common_voice_en_21317155.opus,mexican
./data/macroset/en/clips/mexican/common_voice_en_19871845.opus,mexican
./data/macroset/en/clips/mexican/common_voice_en_21771752.opus,mexican
./data/macroset/en/clips/productions/common_voice_en_22055200.opus,productions
./data/macroset/en/clips/productions/common_voice_en_19422882.opus,productions
./data/macroset/en/clips/productions/common_voice_en_19286737.opus,productions
./data/macroset/en/clips/productions/common_voice_en_21877806.opus,productions
./data/macroset/en/clips/productions/common_voice_en_20376619.opus,productions
./data/macroset/en/clips/returns/common_voice_en_19340301.opus,returns
./data/macroset/en/clips/returns/common_voice_en_20725235.opus,returns
./data/macroset/en/clips/returns/common_voice_en_19422550.opus,returns
./data/macroset/en/clips/returns/common_voice_en_21701146.opus,returns
./data/macroset/en/clips/returns/common_voice_en_86980.opus,returns
./data/macroset/en/clips/flames/common_voice_en_18860392.opus,flames
./data/macroset/en/clips/flames/common_voice_en_19857215.opus,flames
./data/macroset/en/clips/flames/common_voice_en_18713722.opus,flames
./data/macroset/en/clips/flames/common_voice_en_17718628.opus,flames
./data/macroset/en/clips/flames/common_voice_en_18713704.opus,flames
./data/macroset/en/clips/injuries/common_voice_en_20294941.opus,injuries
./data/macroset/en/clips/injuries/common_voice_en_22118872.opus,injuries
./data/macroset/en/clips/injuries/common_voice_en_20403933.opus,injuries
