link,word
./data/macroset/en/clips/blair/common_voice_en_20049617.opus,blair
./data/macroset/en/clips/blair/common_voice_en_20398351.opus,blair
./data/macroset/en/clips/blair/common_voice_en_21399668.opus,blair
./data/macroset/en/clips/blair/common_voice_en_21311013.opus,blair
./data/macroset/en/clips/settlement/common_voice_en_21217032.opus,settlement
./data/macroset/en/clips/settlement/common_voice_en_20228969.opus,settlement
./data/macroset/en/clips/settlement/common_voice_en_22346861.opus,settlement
./data/macroset/en/clips/settlement/common_voice_en_21155754.opus,settlement
./data/macroset/en/clips/settlement/common_voice_en_19125843.opus,settlement
./data/macroset/en/clips/midnight/common_voice_en_18479898.opus,midnight
./data/macroset/en/clips/midnight/common_voice_en_163110.opus,midnight
./data/macroset/en/clips/midnight/common_voice_en_18250391.opus,midnight
./data/macroset/en/clips/midnight/common_voice_en_18489046.opus,midnight
./data/macroset/en/clips/midnight/common_voice_en_311728.opus,midnight
./data/macroset/en/clips/sectors/common_voice_en_19982271.opus,sectors
./data/macroset/en/clips/sectors/common_voice_en_20186371.opus,sectors
./data/macroset/en/clips/sectors/common_voice_en_19702475.opus,sectors
./data/macroset/en/clips/sectors/common_voice_en_20343180.opus,sectors
./data/macroset/en/clips/sectors/common_voice_en_20026843.opus,sectors
./data/macroset/en/clips/gray/common_voice_en_543604.opus,gray
./data/macroset/en/clips/gray/common_voice_en_566302.opus,gray
./data/macroset/en/clips/gray/common_voice_en_21645717.opus,gray
./data/macroset/en/clips/gray/common_voice_en_174473.opus,gray
./data/macroset/en/clips/gray/common_voice_en_594545.opus,gray
./data/macroset/en/clips/allergic/common_voice_en_18253508.opus,allergic
./data/macroset/en/clips/allergic/common_voice_en_67613.opus,allergic
./data/macroset/en/clips/allergic/common_voice_en_17999125.opus,allergic
./data/macroset/en/clips/allergic/common_voice_en_20989583.opus,allergic
./data/macroset/en/clips/allergic/common_voice_en_18315707.opus,allergic
./data/macroset/en/clips/wither/common_voice_en_596429.opus,wither
./data/macroset/en/clips/wither/common_voice_en_685418.opus,wither
./data/macroset/en/clips/wither/common_voice_en_639731.opus,wither
./data/macroset/en/clips/wither/common_voice_en_578375.opus,wither
./data/macroset/en/clips/wither/common_voice_en_665182.opus,wither
./data/macroset/en/clips/surprised/common_voice_en_575034.opus,surprised
./data/macroset/en/clips/surprised/common_voice_en_483489.opus,surprised
./data/macroset/en/clips/surprised/common_voice_en_40753.opus,surprised
./data/macroset/en/clips/surprised/common_voice_en_78946.opus,surprised
./data/macroset/en/clips/surprised/common_voice_en_639729.opus,surprised
./data/macroset/en/clips/powerful/common_voice_en_18316684.opus,powerful
./data/macroset/en/clips/powerful/common_voice_en_542572.opus,powerful
./data/macroset/en/clips/powerful/common_voice_en_19857517.opus,powerful
./data/macroset/en/clips/powerful/common_voice_en_3245726.opus,powerful
./data/macroset/en/clips/powerful/common_voice_en_579490.opus,powerful
./data/macroset/en/clips/duncan/common_voice_en_21501268.opus,duncan
./data/macroset/en/clips/duncan/common_voice_en_20404264.opus,duncan
./data/macroset/en/clips/duncan/common_voice_en_21721936.opus,duncan
./data/macroset/en/clips/duncan/common_voice_en_19710275.opus,duncan
./data/macroset/en/clips/duncan/common_voice_en_19627675.opus,duncan
./data/macroset/en/clips/doomed/common_voice_en_497600.opus,doomed
./data/macroset/en/clips/doomed/common_voice_en_22131819.opus,doomed
./data/macroset/en/clips/doomed/common_voice_en_549640.opus,doomed
./data/macroset/en/clips/doomed/common_voice_en_18090912.opus,doomed
./data/macroset/en/clips/doomed/common_voice_en_20143624.opus,doomed
./data/macroset/en/clips/cotton/common_voice_en_680233.opus,cotton
./data/macroset/en/clips/cotton/common_voice_en_19621143.opus,cotton
./data/macroset/en/clips/cotton/common_voice_en_21665329.opus,cotton
./data/macroset/en/clips/cotton/common_voice_en_19979813.opus,cotton
./data/macroset/en/clips/cotton/common_voice_en_19289177.opus,cotton
./data/macroset/en/clips/bills/common_voice_en_19092616__2.opus,bills
./data/macroset/en/clips/bills/common_voice_en_19322810.opus,bills
./data/macroset/en/clips/bills/common_voice_en_658440.opus,bills
./data/macroset/en/clips/bills/common_voice_en_22361506.opus,bills
./data/macroset/en/clips/bills/common_voice_en_337427.opus,bills
./data/macroset/en/clips/dam/common_voice_en_19591138.opus,dam
./data/macroset/en/clips/dam/common_voice_en_20991832.opus,dam
./data/macroset/en/clips/dam/common_voice_en_18253232.opus,dam
./data/macroset/en/clips/dam/common_voice_en_20876069.opus,dam
./data/macroset/en/clips/dam/common_voice_en_20670764.opus,dam
./data/macroset/en/clips/looking/common_voice_en_19365.opus,looking
./data/macroset/en/clips/looking/common_voice_en_483803.opus,looking
./data/macroset/en/clips/looking/common_voice_en_49517.opus,looking
./data/macroset/en/clips/looking/common_voice_en_500752.opus,looking
./data/macroset/en/clips/looking/common_voice_en_489007.opus,looking
./data/macroset/en/clips/diplomatic/common_voice_en_20288529.opus,diplomatic
./data/macroset/en/clips/diplomatic/common_voice_en_22243920.opus,diplomatic
./data/macroset/en/clips/diplomatic/common_voice_en_19630125.opus,diplomatic
./data/macroset/en/clips/diplomatic/common_voice_en_19740069.opus,diplomatic
./data/macroset/en/clips/diplomatic/common_voice_en_19826118.opus,diplomatic
./data/macroset/en/clips/youtube/common_voice_en_19615218.opus,youtube
./data/macroset/en/clips/youtube/common_voice_en_638201.opus,youtube
./data/macroset/en/clips/youtube/common_voice_en_21061443.opus,youtube
./data/macroset/en/clips/youtube/common_voice_en_19766313.opus,youtube
./data/macroset/en/clips/youtube/common_voice_en_19991459.opus,youtube
./data/macroset/en/clips/protest/common_voice_en_21240156.opus,protest
./data/macroset/en/clips/protest/common_voice_en_555368.opus,protest
./data/macroset/en/clips/protest/common_voice_en_530735.opus,protest
./data/macroset/en/clips/protest/common_voice_en_18936374.opus,protest
./data/macroset/en/clips/protest/common_voice_en_20175696.opus,protest
./data/macroset/en/clips/support/common_voice_en_18982334.opus,support
./data/macroset/en/clips/support/common_voice_en_20568889.opus,support
./data/macroset/en/clips/support/common_voice_en_18598009.opus,support
./data/macroset/en/clips/support/common_voice_en_22245839.opus,support
./data/macroset/en/clips/support/common_voice_en_21795840.opus,support
./data/macroset/en/clips/extraction/common_voice_en_20961192.opus,extraction
./data/macroset/en/clips/extraction/common_voice_en_17893781.opus,extraction
./data/macroset/en/clips/extraction/common_voice_en_53038.opus,extraction
./data/macroset/en/clips/extraction/common_voice_en_18104793.opus,extraction
./data/macroset/en/clips/extraction/common_voice_en_17807554.opus,extraction
./data/macroset/en/clips/firewalls/common_voice_en_519513.opus,firewalls
./data/macroset/en/clips/firewalls/common_voice_en_588646.opus,firewalls
./data/macroset/en/clips/firewalls/common_voice_en_219033.opus,firewalls
./data/macroset/en/clips/firewalls/common_voice_en_527355.opus,firewalls
./data/macroset/en/clips/firewalls/common_voice_en_654220.opus,firewalls
./data/macroset/en/clips/ambition/common_voice_en_587855.opus,ambition
./data/macroset/en/clips/ambition/common_voice_en_361676.opus,ambition
./data/macroset/en/clips/ambition/common_voice_en_20260180.opus,ambition
./data/macroset/en/clips/ambition/common_voice_en_17930063.opus,ambition
./data/macroset/en/clips/ambition/common_voice_en_19246157.opus,ambition
./data/macroset/en/clips/kate/common_voice_en_20284801.opus,kate
./data/macroset/en/clips/kate/common_voice_en_606362.opus,kate
./data/macroset/en/clips/kate/common_voice_en_533212.opus,kate
./data/macroset/en/clips/kate/common_voice_en_21724257.opus,kate
./data/macroset/en/clips/kate/common_voice_en_21850940.opus,kate
./data/macroset/en/clips/wide/common_voice_en_18512380.opus,wide
./data/macroset/en/clips/wide/common_voice_en_204106.opus,wide
./data/macroset/en/clips/wide/common_voice_en_20696274.opus,wide
./data/macroset/en/clips/wide/common_voice_en_20920634.opus,wide
./data/macroset/en/clips/wide/common_voice_en_20052024.opus,wide
./data/macroset/en/clips/angle/common_voice_en_19618371.opus,angle
./data/macroset/en/clips/angle/common_voice_en_19961367.opus,angle
./data/macroset/en/clips/angle/common_voice_en_20690340__2.opus,angle
./data/macroset/en/clips/angle/common_voice_en_19874097.opus,angle
./data/macroset/en/clips/angle/common_voice_en_20182932.opus,angle
./data/macroset/en/clips/grilled/common_voice_en_17245970.opus,grilled
./data/macroset/en/clips/grilled/common_voice_en_5559081.opus,grilled
./data/macroset/en/clips/grilled/common_voice_en_510442.opus,grilled
./data/macroset/en/clips/grilled/common_voice_en_634750.opus,grilled
./data/macroset/en/clips/grilled/common_voice_en_461018.opus,grilled
./data/macroset/en/clips/colored/common_voice_en_603065.opus,colored
./data/macroset/en/clips/colored/common_voice_en_644092.opus,colored
./data/macroset/en/clips/colored/common_voice_en_662430.opus,colored
./data/macroset/en/clips/colored/common_voice_en_17746473.opus,colored
./data/macroset/en/clips/colored/common_voice_en_514001.opus,colored
./data/macroset/en/clips/repeated/common_voice_en_20815128.opus,repeated
./data/macroset/en/clips/repeated/common_voice_en_624671.opus,repeated
./data/macroset/en/clips/repeated/common_voice_en_538903.opus,repeated
./data/macroset/en/clips/repeated/common_voice_en_22180966.opus,repeated
./data/macroset/en/clips/repeated/common_voice_en_695750.opus,repeated
./data/macroset/en/clips/episode/common_voice_en_21705175.opus,episode
./data/macroset/en/clips/episode/common_voice_en_18700012.opus,episode
./data/macroset/en/clips/episode/common_voice_en_19816209.opus,episode
./data/macroset/en/clips/episode/common_voice_en_20571991.opus,episode
./data/macroset/en/clips/episode/common_voice_en_19707839.opus,episode
./data/macroset/en/clips/formation/common_voice_en_21975799.opus,formation
./data/macroset/en/clips/formation/common_voice_en_636496.opus,formation
./data/macroset/en/clips/formation/common_voice_en_20128864.opus,formation
./data/macroset/en/clips/formation/common_voice_en_643765.opus,formation
./data/macroset/en/clips/formation/common_voice_en_19783711.opus,formation
./data/macroset/en/clips/run/common_voice_en_677268.opus,run
./data/macroset/en/clips/run/common_voice_en_19247245.opus,run
./data/macroset/en/clips/run/common_voice_en_15903580.opus,run
./data/macroset/en/clips/run/common_voice_en_19100179.opus,run
./data/macroset/en/clips/run/common_voice_en_21504493.opus,run
./data/macroset/en/clips/providing/common_voice_en_20863966.opus,providing
./data/macroset/en/clips/providing/common_voice_en_19467607.opus,providing
./data/macroset/en/clips/providing/common_voice_en_21738283.opus,providing
./data/macroset/en/clips/providing/common_voice_en_20251817.opus,providing
./data/macroset/en/clips/providing/common_voice_en_21510773.opus,providing
./data/macroset/en/clips/stripe/common_voice_en_18870849.opus,stripe
./data/macroset/en/clips/stripe/common_voice_en_526796.opus,stripe
./data/macroset/en/clips/stripe/common_voice_en_20569332.opus,stripe
./data/macroset/en/clips/stripe/common_voice_en_19574416.opus,stripe
./data/macroset/en/clips/stripe/common_voice_en_20559522.opus,stripe
./data/macroset/en/clips/rhymes/common_voice_en_17292908.opus,rhymes
./data/macroset/en/clips/rhymes/common_voice_en_20676381.opus,rhymes
./data/macroset/en/clips/rhymes/common_voice_en_17265019.opus,rhymes
./data/macroset/en/clips/rhymes/common_voice_en_17529258.opus,rhymes
./data/macroset/en/clips/rhymes/common_voice_en_17369010.opus,rhymes
./data/macroset/en/clips/loading/common_voice_en_20267536.opus,loading
./data/macroset/en/clips/loading/common_voice_en_21915370.opus,loading
./data/macroset/en/clips/loading/common_voice_en_18788780.opus,loading
./data/macroset/en/clips/loading/common_voice_en_20552383.opus,loading
./data/macroset/en/clips/loading/common_voice_en_19814795.opus,loading
./data/macroset/en/clips/pipe/common_voice_en_698796.opus,pipe
./data/macroset/en/clips/pipe/common_voice_en_3308.opus,pipe
./data/macroset/en/clips/pipe/common_voice_en_671397.opus,pipe
./data/macroset/en/clips/pipe/common_voice_en_625960.opus,pipe
./data/macroset/en/clips/pipe/common_voice_en_19463499.opus,pipe
./data/macroset/en/clips/jury/common_voice_en_18491196.opus,jury
./data/macroset/en/clips/jury/common_voice_en_19853533.opus,jury
./data/macroset/en/clips/jury/common_voice_en_20072322.opus,jury
./data/macroset/en/clips/jury/common_voice_en_19401611.opus,jury
./data/macroset/en/clips/jury/common_voice_en_1858146.opus,jury
./data/macroset/en/clips/pounced/common_voice_en_428104.opus,pounced
./data/macroset/en/clips/pounced/common_voice_en_17286662.opus,pounced
./data/macroset/en/clips/pounced/common_voice_en_17248707.opus,pounced
./data/macroset/en/clips/pounced/common_voice_en_18139537.opus,pounced
./data/macroset/en/clips/pounced/common_voice_en_17926573.opus,pounced
./data/macroset/en/clips/gossip/common_voice_en_17274414.opus,gossip
./data/macroset/en/clips/gossip/common_voice_en_19660005.opus,gossip
./data/macroset/en/clips/gossip/common_voice_en_17405327.opus,gossip
./data/macroset/en/clips/gossip/common_voice_en_17276983.opus,gossip
./data/macroset/en/clips/gossip/common_voice_en_17263534.opus,gossip
./data/macroset/en/clips/north/common_voice_en_21538259.opus,north
./data/macroset/en/clips/north/common_voice_en_19343520.opus,north
./data/macroset/en/clips/north/common_voice_en_21846271.opus,north
./data/macroset/en/clips/north/common_voice_en_20234293.opus,north
./data/macroset/en/clips/north/common_voice_en_22202346.opus,north
./data/macroset/en/clips/pop/common_voice_en_19654027.opus,pop
./data/macroset/en/clips/pop/common_voice_en_21281746.opus,pop
./data/macroset/en/clips/pop/common_voice_en_20983832.opus,pop
./data/macroset/en/clips/pop/common_voice_en_19698727.opus,pop
./data/macroset/en/clips/pop/common_voice_en_504039.opus,pop
./data/macroset/en/clips/stroke/common_voice_en_203007.opus,stroke
./data/macroset/en/clips/stroke/common_voice_en_20162623.opus,stroke
./data/macroset/en/clips/stroke/common_voice_en_621690.opus,stroke
./data/macroset/en/clips/stroke/common_voice_en_168479.opus,stroke
./data/macroset/en/clips/stroke/common_voice_en_218915.opus,stroke
./data/macroset/en/clips/scenarios/common_voice_en_221409.opus,scenarios
./data/macroset/en/clips/scenarios/common_voice_en_3204.opus,scenarios
./data/macroset/en/clips/scenarios/common_voice_en_19786939.opus,scenarios
./data/macroset/en/clips/scenarios/common_voice_en_19072513.opus,scenarios
./data/macroset/en/clips/scenarios/common_voice_en_490884.opus,scenarios
./data/macroset/en/clips/uterine/common_voice_en_18300813.opus,uterine
./data/macroset/en/clips/uterine/common_voice_en_17935793.opus,uterine
./data/macroset/en/clips/uterine/common_voice_en_17375672.opus,uterine
./data/macroset/en/clips/uterine/common_voice_en_18128698.opus,uterine
./data/macroset/en/clips/uterine/common_voice_en_18147418.opus,uterine
./data/macroset/en/clips/qualities/common_voice_en_22352442.opus,qualities
./data/macroset/en/clips/qualities/common_voice_en_20905669.opus,qualities
./data/macroset/en/clips/qualities/common_voice_en_21307026.opus,qualities
./data/macroset/en/clips/qualities/common_voice_en_21419936.opus,qualities
./data/macroset/en/clips/qualities/common_voice_en_19533677.opus,qualities
./data/macroset/en/clips/bothered/common_voice_en_658901.opus,bothered
./data/macroset/en/clips/bothered/common_voice_en_18424968.opus,bothered
./data/macroset/en/clips/bothered/common_voice_en_39800.opus,bothered
./data/macroset/en/clips/bothered/common_voice_en_194014.opus,bothered
./data/macroset/en/clips/bothered/common_voice_en_18682536.opus,bothered
./data/macroset/en/clips/not/common_voice_en_20302734.opus,not
./data/macroset/en/clips/not/common_voice_en_137255.opus,not
./data/macroset/en/clips/not/common_voice_en_26517.opus,not
./data/macroset/en/clips/not/common_voice_en_19743633.opus,not
./data/macroset/en/clips/not/common_voice_en_19248988.opus,not
./data/macroset/en/clips/resident/common_voice_en_21750897.opus,resident
./data/macroset/en/clips/resident/common_voice_en_19983997.opus,resident
./data/macroset/en/clips/resident/common_voice_en_22091623.opus,resident
./data/macroset/en/clips/resident/common_voice_en_22006878.opus,resident
./data/macroset/en/clips/resident/common_voice_en_18963885.opus,resident
./data/macroset/en/clips/bread/common_voice_en_22450029.opus,bread
./data/macroset/en/clips/bread/common_voice_en_374387.opus,bread
./data/macroset/en/clips/bread/common_voice_en_9210.opus,bread
./data/macroset/en/clips/bread/common_voice_en_15903587.opus,bread
./data/macroset/en/clips/bread/common_voice_en_20517614.opus,bread
./data/macroset/en/clips/avenger/common_voice_en_18077568.opus,avenger
./data/macroset/en/clips/avenger/common_voice_en_17538322.opus,avenger
./data/macroset/en/clips/avenger/common_voice_en_17260938.opus,avenger
./data/macroset/en/clips/avenger/common_voice_en_480450.opus,avenger
./data/macroset/en/clips/avenger/common_voice_en_17859598.opus,avenger
./data/macroset/en/clips/jug/common_voice_en_18163476.opus,jug
./data/macroset/en/clips/jug/common_voice_en_17847939.opus,jug
./data/macroset/en/clips/jug/common_voice_en_393317.opus,jug
./data/macroset/en/clips/jug/common_voice_en_18841465.opus,jug
./data/macroset/en/clips/jug/common_voice_en_18049364.opus,jug
./data/macroset/en/clips/developers/common_voice_en_575765.opus,developers
./data/macroset/en/clips/developers/common_voice_en_18627639.opus,developers
./data/macroset/en/clips/developers/common_voice_en_21403064.opus,developers
./data/macroset/en/clips/developers/common_voice_en_19100101.opus,developers
./data/macroset/en/clips/developers/common_voice_en_695904.opus,developers
./data/macroset/en/clips/patiently/common_voice_en_683297.opus,patiently
./data/macroset/en/clips/patiently/common_voice_en_653247.opus,patiently
./data/macroset/en/clips/patiently/common_voice_en_621005.opus,patiently
./data/macroset/en/clips/patiently/common_voice_en_18328133.opus,patiently
./data/macroset/en/clips/patiently/common_voice_en_18459686.opus,patiently
./data/macroset/en/clips/editors/common_voice_en_21861412.opus,editors
./data/macroset/en/clips/editors/common_voice_en_21419778.opus,editors
./data/macroset/en/clips/editors/common_voice_en_22225845.opus,editors
./data/macroset/en/clips/editors/common_voice_en_19677033.opus,editors
./data/macroset/en/clips/editors/common_voice_en_22270784.opus,editors
./data/macroset/en/clips/outdoors/common_voice_en_17257948.opus,outdoors
./data/macroset/en/clips/outdoors/common_voice_en_116774.opus,outdoors
./data/macroset/en/clips/outdoors/common_voice_en_567637.opus,outdoors
./data/macroset/en/clips/outdoors/common_voice_en_17806959.opus,outdoors
./data/macroset/en/clips/outdoors/common_voice_en_59249.opus,outdoors
./data/macroset/en/clips/cyclists/common_voice_en_20415877.opus,cyclists
./data/macroset/en/clips/cyclists/common_voice_en_567556.opus,cyclists
./data/macroset/en/clips/cyclists/common_voice_en_696325.opus,cyclists
./data/macroset/en/clips/cyclists/common_voice_en_37928.opus,cyclists
./data/macroset/en/clips/cyclists/common_voice_en_619694.opus,cyclists
./data/macroset/en/clips/topological/common_voice_en_20011373.opus,topological
./data/macroset/en/clips/topological/common_voice_en_21351731.opus,topological
./data/macroset/en/clips/topological/common_voice_en_21381675.opus,topological
./data/macroset/en/clips/topological/common_voice_en_18105561.opus,topological
./data/macroset/en/clips/topological/common_voice_en_20234666.opus,topological
./data/macroset/en/clips/inconvenience/common_voice_en_635906.opus,inconvenience
./data/macroset/en/clips/inconvenience/common_voice_en_76685.opus,inconvenience
./data/macroset/en/clips/inconvenience/common_voice_en_558928.opus,inconvenience
./data/macroset/en/clips/inconvenience/common_voice_en_500542.opus,inconvenience
./data/macroset/en/clips/inconvenience/common_voice_en_20670648.opus,inconvenience
./data/macroset/en/clips/funerals/common_voice_en_183428.opus,funerals
./data/macroset/en/clips/funerals/common_voice_en_700569.opus,funerals
./data/macroset/en/clips/funerals/common_voice_en_18590.opus,funerals
./data/macroset/en/clips/funerals/common_voice_en_697920.opus,funerals
./data/macroset/en/clips/funerals/common_voice_en_188687.opus,funerals
./data/macroset/en/clips/recognized/common_voice_en_19748655.opus,recognized
./data/macroset/en/clips/recognized/common_voice_en_20105019.opus,recognized
./data/macroset/en/clips/recognized/common_voice_en_92136.opus,recognized
./data/macroset/en/clips/recognized/common_voice_en_19715496.opus,recognized
./data/macroset/en/clips/recognized/common_voice_en_18944226.opus,recognized
./data/macroset/en/clips/welcomed/common_voice_en_16578.opus,welcomed
./data/macroset/en/clips/welcomed/common_voice_en_556649.opus,welcomed
./data/macroset/en/clips/welcomed/common_voice_en_654973.opus,welcomed
./data/macroset/en/clips/welcomed/common_voice_en_19453872.opus,welcomed
./data/macroset/en/clips/welcomed/common_voice_en_166985.opus,welcomed
./data/macroset/en/clips/dots/common_voice_en_18052406.opus,dots
./data/macroset/en/clips/dots/common_voice_en_17850778.opus,dots
./data/macroset/en/clips/dots/common_voice_en_19796.opus,dots
./data/macroset/en/clips/dots/common_voice_en_68593.opus,dots
./data/macroset/en/clips/dots/common_voice_en_247062.opus,dots
./data/macroset/en/clips/timber/common_voice_en_20754931.opus,timber
./data/macroset/en/clips/timber/common_voice_en_20216367.opus,timber
./data/macroset/en/clips/timber/common_voice_en_18825754.opus,timber
./data/macroset/en/clips/timber/common_voice_en_21269687.opus,timber
./data/macroset/en/clips/timber/common_voice_en_20912257.opus,timber
./data/macroset/en/clips/judged/common_voice_en_19827760.opus,judged
./data/macroset/en/clips/judged/common_voice_en_22292704.opus,judged
./data/macroset/en/clips/judged/common_voice_en_20306113.opus,judged
./data/macroset/en/clips/judged/common_voice_en_20691487.opus,judged
./data/macroset/en/clips/judged/common_voice_en_20952852.opus,judged
./data/macroset/en/clips/homophobia/common_voice_en_17563914.opus,homophobia
./data/macroset/en/clips/homophobia/common_voice_en_17339375.opus,homophobia
./data/macroset/en/clips/homophobia/common_voice_en_17966026.opus,homophobia
./data/macroset/en/clips/homophobia/common_voice_en_17260333.opus,homophobia
./data/macroset/en/clips/homophobia/common_voice_en_203856.opus,homophobia
./data/macroset/en/clips/emblem/common_voice_en_19521181.opus,emblem
./data/macroset/en/clips/emblem/common_voice_en_21998403.opus,emblem
./data/macroset/en/clips/emblem/common_voice_en_22190549.opus,emblem
./data/macroset/en/clips/emblem/common_voice_en_22084659.opus,emblem
./data/macroset/en/clips/emblem/common_voice_en_21763750.opus,emblem
./data/macroset/en/clips/wow/common_voice_en_17290197.opus,wow
./data/macroset/en/clips/wow/common_voice_en_18081852.opus,wow
./data/macroset/en/clips/wow/common_voice_en_17258070.opus,wow
./data/macroset/en/clips/wow/common_voice_en_17290136.opus,wow
./data/macroset/en/clips/wow/common_voice_en_373908.opus,wow
./data/macroset/en/clips/gradually/common_voice_en_20358608.opus,gradually
./data/macroset/en/clips/gradually/common_voice_en_22408157.opus,gradually
./data/macroset/en/clips/gradually/common_voice_en_19676540.opus,gradually
./data/macroset/en/clips/gradually/common_voice_en_20498489.opus,gradually
./data/macroset/en/clips/gradually/common_voice_en_21650031.opus,gradually
./data/macroset/en/clips/spilt/common_voice_en_491964.opus,spilt
./data/macroset/en/clips/spilt/common_voice_en_17725565.opus,spilt
./data/macroset/en/clips/spilt/common_voice_en_18130309.opus,spilt
./data/macroset/en/clips/spilt/common_voice_en_7957204.opus,spilt
./data/macroset/en/clips/spilt/common_voice_en_17371590.opus,spilt
./data/macroset/en/clips/germans/common_voice_en_22398058.opus,germans
./data/macroset/en/clips/germans/common_voice_en_21512291.opus,germans
./data/macroset/en/clips/germans/common_voice_en_19150899.opus,germans
./data/macroset/en/clips/germans/common_voice_en_22292437.opus,germans
./data/macroset/en/clips/germans/common_voice_en_20993606.opus,germans
./data/macroset/en/clips/represents/common_voice_en_20466388.opus,represents
./data/macroset/en/clips/represents/common_voice_en_22029911.opus,represents
./data/macroset/en/clips/represents/common_voice_en_18741460.opus,represents
./data/macroset/en/clips/represents/common_voice_en_19690112.opus,represents
./data/macroset/en/clips/represents/common_voice_en_18816252.opus,represents
./data/macroset/en/clips/attention/common_voice_en_593444.opus,attention
./data/macroset/en/clips/attention/common_voice_en_600980.opus,attention
./data/macroset/en/clips/attention/common_voice_en_19158323.opus,attention
./data/macroset/en/clips/attention/common_voice_en_214543.opus,attention
